"PERIOD","SECTOR","CLASSIFICATION","UNIT_MEAS","VALUE","STATUS"
"2024","S1","B1GQ","ACPP","1.39033365189501","A"
"2024","S1","P3","MCHF","522831.723470774","A"
"2024","S1","P3","AC","3.51785862171749","A"
"2024","S1","P3","ACPP","2.17562491204736","A"
"2024","S1","P5","MCHF","228222.906145056","A"
"2024","S1","P5","AC","-4.18712639416654","A"
"2024","S1","P5","ACPP","-2.70439052373521","A"
"2024","S1","P51G","MCHF","225873.12730923","A"
"2024","S1","P51G","AC","0.687411225749521","A"
"2024","S1","P51G","ACPP","0.464041937711152","A"
"2024","S1","P5111_N113T117G","MCHF","159658.76124004","A"
"2024","S1","P5111_N113T117G","AC","1.24451003919769","A"
"2024","S1","P5111_N113T117G","ACPP","1.24958977382129","A"
"2024","S1","P5111_N111_112G","MCHF","66214.3660691898","A"
"2024","S1","P5111_N111_112G","AC","-0.631003916994876","A"
"2024","S1","P5111_N111_112G","ACPP","-1.39501454827819","A"
"2024","S1","P52","MCHF","12510.2480085491","A"
"2024","S1","P52","AC","-33.6928715474514","A"
"2024","S1","P52","ACPP","-26.4192884986492","A"
"2024","S1","P53","MCHF","-10160.4691727231","A"
"2024","S1","P53","AC","-103.141134345873","A"
"2024","S1","P53","ACPP","-49.9470935424289","A"
"2024","S13","P3","MCHF","101745.2193416","A"
"2024","S13","P3","AC","3.87836601929895","A"
"2024","S13","P3","ACPP","1.30142751559563","A"
"2024","S14_S15","P3","MCHF","421086.504129174","A"
"2024","S14_S15","P3","AC","3.43112589235423","A"
"2024","S14_S15","P3","ACPP","2.38594383117404","A"
"2024","S2","P7","MCHF","505134.570076443","A"
"2024","S2","P7","AC","1.91094895965206","A"
"2024","S2","P7","ACPP","0.595662560507939","A"
"2024","S2","P71","MCHF","326737.231245004","A"
"2024","S2","P71","AC","-0.142945315574002","A"
"2024","S2","P71","ACPP","-1.14136491306213","A"
"2024","S2","P71XF11","MCHF","237186.444737405","A"
"2024","S2","P71XF11","AC","-0.657071582239531","A"
"2024","S2","P71XF11","ACPP","4.15589251117942","A"
"2024","S2","P72","MCHF","178397.338831439","A"
"2024","S2","P72","AC","5.90034316418476","A"
"2024","S2","P72","ACPP","3.96958857985566","A"
"2024","S2","P6","MCHF","608036.925239534","A"
"2024","S2","P6","AC","3.65589457946448","A"
"2024","S2","P6","ACPP","1.70543790774705","A"
"2024","S2","P61","MCHF","442055.491560282","A"
"2024","S2","P61","AC","2.12980217633821","A"
"2024","S2","P61","ACPP","-0.186111638606139","A"
"2024","S2","P61XF11","MCHF","346305.237749282","A"
"2024","S2","P61XF11","AC","0.921474384520053","A"
"2024","S2","P61XF11","ACPP","2.69469851967232","A"
"2024","S2","P62","MCHF","165981.433679252","A"
"2024","S2","P62","AC","7.95201423051553","A"
"2024","S2","P62","ACPP","7.03036001624947","A"
